	('logFC 0',)	('logCPM 1',)	('PValue 2',)
('511 511', 'Cell: A', 'Condition2: SOR+URS', 'Gene: ATF3')	4.37338355237	4.77664520962	1.36844508268e-31
('512 512', 'Cell: A', 'Condition2: SOR+URS', 'Gene: TMEM71')	6.22310447814	4.31160358442	2.69218552975e-31
('513 513', 'Cell: A', 'Condition2: SOR+URS', 'Gene: THBS1')	-2.1935813246	8.15994275241	1.64660516766e-30
('514 514', 'Cell: A', 'Condition2: SOR+URS', 'Gene: ACTG1')	-2.02129470286	9.97207217042	2.24741685965e-30
('515 515', 'Cell: A', 'Condition2: SOR+URS', 'Gene: CCL11')	-2.70737759644	6.57678651199	3.05022545123e-30
('516 516', 'Cell: A', 'Condition2: SOR+URS', 'Gene: PLAC9')	-2.67134339249	6.68665912553	3.17903682665e-30
('517 517', 'Cell: A', 'Condition2: SOR+URS', 'Gene: COL3A1')	-2.10788103013	8.77352149385	3.89133307299e-30
('518 518', 'Cell: A', 'Condition2: SOR+URS', 'Gene: SEPT11')	-2.21643133875	7.76668776677	2.5789522246e-29
('519 519', 'Cell: A', 'Condition2: SOR+URS', 'Gene: CTH')	3.24331170366	5.28923566297	4.99686682928e-29
('520 520', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: PLIN2')	3.87137876221	10.4954227591	1.39187650162e-161
('521 521', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: FGF7')	-4.60648107212	8.22853466946	4.77830658624e-97
('522 522', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TAGLN')	-3.70497556936	9.18769721103	1.48752812713e-90
('523 523', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: SUPV3L1')	4.14997657471	6.49645520729	7.91954451862e-77
('524 524', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: MYH10')	-3.36109611757	8.93547622678	4.67820511325e-76
('525 525', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TNFRSF11B')	-3.04319130268	8.95497214323	4.09581582372e-66
('526 526', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: C5orf46')	-2.91268122711	9.43759271531	6.12537658023e-66
('527 527', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: IGFBP3')	-2.80299637168	9.99935607233	7.66861742597e-66
('528 528', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TIMP3')	-2.82970016534	8.82765248814	2.67463890694e-58
('529 529', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: ACTA2')	-2.42796661377	12.4247341217	2.85386341972e-58
('530 530', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: IGF1')	-2.99492248871	8.14822056403	1.31865349385e-56
('531 531', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: KRT18')	-3.52704438981	7.29500874953	2.33672892185e-56
('532 532', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: CTGF')	-2.72928796069	8.76425682844	8.52055673452e-55
('533 533', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: S100A10')	-2.57524154928	8.98434521772	1.03162867285e-51
('534 534', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: HSPA5')	2.07760125624	10.3339302326	1.1625322922e-51
('535 535', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: COL1A1')	-2.27471446147	11.105798969	1.51691744326e-50
('536 536', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: CALD1')	-2.17010442343	10.6039342268	7.99083529566e-46
('537 537', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: ACTG1')	-2.22052166058	9.94035747619	5.32944062366e-45
('538 538', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: CAV1')	-2.30646849391	9.25535140936	7.03501860605e-45
('539 539', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TIMP1')	-1.96954390882	11.2821748849	9.0735399263e-40
('540 540', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: LDHA')	-1.95098282106	10.8282946427	1.38526047634e-38
('541 541', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: LRRC17')	-2.90301351586	6.82064503005	1.76530719867e-38
('542 542', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: MT2A')	1.81608070567	9.67543188663	1.90036509573e-38
('543 543', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: LUM')	-1.95496032192	10.3648242274	5.78317531087e-38
('544 544', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: CDH11')	-2.68950173775	7.14614046443	6.09907373543e-38
('545 545', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TPM2')	-2.24349043319	8.17301702845	5.18841793454e-37
('546 546', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: NPR3')	-2.95078487682	6.64852690422	9.67302698836e-37
('547 547', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: ACTB')	-1.99225868985	9.63688324075	1.34059363239e-36
('548 548', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: KIAA1199')	-2.68672380999	6.9960701886	1.36835881424e-36
('549 549', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: PTX3')	2.10171255495	7.39247161972	7.77152967887e-36
('550 550', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: GDF15')	2.32214849791	6.69233844148	4.38823915588e-35
('551 551', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: SERPINE2')	-1.85201259388	9.95699607708	8.09173803286e-34
('552 552', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TUBA1A')	-1.99721665291	8.7631378035	1.71056504844e-33
('553 553', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: MYL6')	-1.7504392212	12.4193213473	2.58804632014e-33
('554 554', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: MGP')	-1.80100086407	10.1955777964	9.88629299128e-33
('555 555', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: ANXA2')	-1.75811172726	11.0678645443	1.7721920417e-32
('556 556', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: STK17B')	-2.66698133568	6.67358962081	1.82875388536e-32
('557 557', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: SGK1')	-2.34027165409	7.32005155944	2.07766341253e-32
('558 558', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: CCL11')	-2.72799916997	6.58031862199	4.11281806977e-32
('559 559', 'Cell: A', 'Condition2: SOR+ENT', 'Gene: TMEM71')	6.21227179688	4.26544853422	1.74517739689e-31
('560 560', 'Cell: B', 'Condition2: SOR', 'Gene: ACTA2')	-2.89459571723	13.5439860826	3.5874299342e-78
('561 561', 'Cell: B', 'Condition2: SOR', 'Gene: RGS4')	-3.2215581352	7.6668876895	2.81470091849e-71
('562 562', 'Cell: B', 'Condition2: SOR', 'Gene: TNFRSF11B')	-2.71557582214	9.57905809343	2.3633028262e-68
('563 563', 'Cell: B', 'Condition2: SOR', 'Gene: PLIN2')	2.86039920936	8.79299489515	1.9492588003e-67
('564 564', 'Cell: B', 'Condition2: SOR', 'Gene: MYH11')	-3.34321716112	6.61643380111	3.72726173859e-55
('565 565', 'Cell: B', 'Condition2: SOR', 'Gene: SLN')	-3.00133322372	6.9882935247	1.48174742313e-54
('566 566', 'Cell: B', 'Condition2: SOR', 'Gene: RPL18')	-2.35898207427	9.76362795412	1.04557980287e-53
('567 567', 'Cell: B', 'Condition2: SOR', 'Gene: IGFBP5')	-2.52474140856	8.09450793383	3.25282454782e-52
('568 568', 'Cell: B', 'Condition2: SOR', 'Gene: MSMO1')	-2.35618778745	8.89615612194	5.07987471631e-50
('569 569', 'Cell: B', 'Condition2: SOR', 'Gene: LDHA')	-2.21267278974	10.8796438197	4.07466241795e-49
('570 570', 'Cell: B', 'Condition2: SOR', 'Gene: TUBA1A')	-2.30728520157	8.91534642074	1.02836268148e-48
('571 571', 'Cell: B', 'Condition2: SOR', 'Gene: HMGCS1')	-3.56558995349	5.9569069663	7.0275074584e-45
('572 572', 'Cell: B', 'Condition2: SOR', 'Gene: PTX3')	2.25287608281	8.38629976996	4.15418356581e-44
('573 573', 'Cell: B', 'Condition2: SOR', 'Gene: IDI1')	-2.21693788972	8.3959090622	1.49236476116e-43
('574 574', 'Cell: B', 'Condition2: SOR', 'Gene: FGF7')	-2.78942038433	6.616338275	2.52589748567e-43
('575 575', 'Cell: B', 'Condition2: SOR', 'Gene: TIMP1')	-2.05245146278	11.6166940918	6.03055954915e-43
('576 576', 'Cell: B', 'Condition2: SOR', 'Gene: SCD')	-2.66722206457	6.75601360428	6.73414985687e-42
('577 577', 'Cell: B', 'Condition2: SOR', 'Gene: ANKRD1')	-2.51233019637	6.94810249862	2.24049578157e-41
('578 578', 'Cell: B', 'Condition2: SOR', 'Gene: C5orf46')	-2.08779771268	8.1477301097	6.91356197538e-39
('579 579', 'Cell: B', 'Condition2: SOR', 'Gene: SUPV3L1')	3.1536549125	6.29369663089	2.02598644626e-38
('580 580', 'Cell: B', 'Condition2: SOR', 'Gene: GADD45A')	2.35558345924	7.3691481747	3.66459565193e-37
('581 581', 'Cell: B', 'Condition2: SOR', 'Gene: UACA')	-1.98737611001	8.71066537883	4.90713863678e-37
('582 582', 'Cell: B', 'Condition2: SOR', 'Gene: MYH10')	-1.98974808176	8.53702023622	2.60533433412e-36
('583 583', 'Cell: B', 'Condition2: SOR', 'Gene: RPLP2')	-1.86873291599	10.6328988755	4.6001709196e-36
('584 584', 'Cell: B', 'Condition2: SOR', 'Gene: MGP')	-1.83801986986	11.2552489438	3.50343470465e-35
('585 585', 'Cell: B', 'Condition2: SOR', 'Gene: TXNIP')	-2.19980692282	7.1405563609	8.85212019516e-35
('586 586', 'Cell: B', 'Condition2: SOR', 'Gene: TAGLN')	-1.85070393869	9.11679634414	6.13800063745e-34
('587 587', 'Cell: B', 'Condition2: SOR', 'Gene: STK38L')	-2.16129048803	7.02797885357	3.27489147314e-33
('588 588', 'Cell: B', 'Condition2: SOR', 'Gene: MYL6')	-1.76712102668	12.6390974247	7.84141890532e-33
('589 589', 'Cell: B', 'Condition2: SOR', 'Gene: S100A10')	-1.92207977222	7.96689469681	1.24640267501e-32
('590 590', 'Cell: B', 'Condition2: SOR', 'Gene: LUM')	-1.77046006601	9.58814414207	6.16750985458e-32
('591 591', 'Cell: B', 'Condition2: SOR', 'Gene: COL1A1')	-1.71791315093	11.0302631535	4.18873073949e-31
('592 592', 'Cell: B', 'Condition2: SOR', 'Gene: ACTB')	-1.72880822153	9.89405386677	9.12524558965e-31
('593 593', 'Cell: B', 'Condition2: SOR', 'Gene: CALD1')	-1.70246617197	12.0398012689	9.7339496226e-31
('594 594', 'Cell: B', 'Condition2: SOR', 'Gene: PLS3')	-1.73115399064	9.56974606526	1.27162274551e-30
('595 595', 'Cell: B', 'Condition2: SOR', 'Gene: NPTN')	-1.97401424555	7.25342578795	5.99110515313e-30
('596 596', 'Cell: B', 'Condition2: SOR', 'Gene: VCAN')	-1.73079485694	8.9131924726	1.1406317554e-29
('597 597', 'Cell: B', 'Condition2: SOR', 'Gene: RGS5')	-1.70151161886	9.19672765951	2.84004987063e-29
('598 598', 'Cell: B', 'Condition2: SOR', 'Gene: CA3')	-3.00827479036	5.29676780468	2.88204591062e-28
('599 599', 'Cell: B', 'Condition2: SOR', 'Gene: CAV1')	-1.61194183528	9.78384960853	4.16676842536e-27
('600 600', 'Cell: B', 'Condition2: SOR+URS', 'Gene: PLIN2')	2.97273212528	8.69513290314	1.19218921813e-59
('601 601', 'Cell: B', 'Condition2: SOR+URS', 'Gene: RGS4')	-3.45001218697	7.77320764576	1.46927543608e-57
('602 602', 'Cell: B', 'Condition2: SOR+URS', 'Gene: TNFRSF11B')	-3.05705410672	9.65864226935	6.64886236173e-57
('603 603', 'Cell: B', 'Condition2: SOR+URS', 'Gene: ACTA2')	-2.75987026675	13.6736779901	4.47881308444e-50
('604 604', 'Cell: B', 'Condition2: SOR+URS', 'Gene: SLN')	-3.15333763229	7.09521603822	3.64849340545e-43
('605 605', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MT1F')	3.86064813505	5.92544717005	2.33882291384e-41
('606 606', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MYH11')	-3.09410647524	6.75701194016	1.75704297127e-38
('607 607', 'Cell: B', 'Condition2: SOR+URS', 'Gene: IGFBP5')	-2.53208366062	8.19911313601	3.70374108311e-38
('608 608', 'Cell: B', 'Condition2: SOR+URS', 'Gene: RPL18')	-2.32928983931	9.86757253897	2.68512621831e-37
('609 609', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MSMO1')	-2.40014190608	8.98849299474	3.15067366876e-37
('610 610', 'Cell: B', 'Condition2: SOR+URS', 'Gene: GADD45A')	2.52490256615	7.34318061864	1.00733719439e-35
('611 611', 'Cell: B', 'Condition2: SOR+URS', 'Gene: PTX3')	2.24710236195	8.21192862173	1.07369624884e-35
('612 612', 'Cell: B', 'Condition2: SOR+URS', 'Gene: TUBA1A')	-2.30531698246	9.01335159559	5.27067036547e-35
('613 613', 'Cell: B', 'Condition2: SOR+URS', 'Gene: LDHA')	-2.17506324762	10.9806194971	1.09848953379e-33
('614 614', 'Cell: B', 'Condition2: SOR+URS', 'Gene: C5orf46')	-2.29538455105	8.20836879357	5.12857135724e-33
('615 615', 'Cell: B', 'Condition2: SOR+URS', 'Gene: SCD')	-2.66785181969	6.86028506302	1.44827613458e-32
('616 616', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MT1E')	2.71621634664	6.4900945408	1.51766754208e-31
('617 617', 'Cell: B', 'Condition2: SOR+URS', 'Gene: HMGCS1')	-3.09572129771	6.10702591093	2.14238045659e-31
('618 618', 'Cell: B', 'Condition2: SOR+URS', 'Gene: IDI1')	-2.17688335267	8.49595598924	1.06993881656e-30
('619 619', 'Cell: B', 'Condition2: SOR+URS', 'Gene: ANKRD1')	-2.47385498801	7.05298985183	1.63975030895e-30
('620 620', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MYH10')	-2.06746727921	8.60699071971	1.72633432008e-28
('621 621', 'Cell: B', 'Condition2: SOR+URS', 'Gene: COL1A1')	-1.97032946821	11.0601232777	2.15653497274e-28
('622 622', 'Cell: B', 'Condition2: SOR+URS', 'Gene: UACA')	-2.04920042428	8.78566678961	2.29979193756e-28
('623 623', 'Cell: B', 'Condition2: SOR+URS', 'Gene: TXNIP')	-2.29438271079	7.21931989405	5.84077737416e-28
('624 624', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MT1X')	2.3571113881	6.6790816762	6.27327514852e-27
('625 625', 'Cell: B', 'Condition2: SOR+URS', 'Gene: SUPV3L1')	2.88248561048	5.90386068963	6.68725636643e-27
('626 626', 'Cell: B', 'Condition2: SOR+URS', 'Gene: CA3')	-3.34078748267	5.36901546164	9.07021687107e-27
('627 627', 'Cell: B', 'Condition2: SOR+URS', 'Gene: FGF7')	-2.33512140693	6.77421918811	3.48535811248e-26
('628 628', 'Cell: B', 'Condition2: SOR+URS', 'Gene: TIMP1')	-1.86455697055	11.7359669725	7.04315560459e-26
('629 629', 'Cell: B', 'Condition2: SOR+URS', 'Gene: RPLP2')	-1.86345576545	10.7139918769	9.42110204029e-26
('630 630', 'Cell: B', 'Condition2: SOR+URS', 'Gene: SLC3A2')	2.32212181788	6.42664986472	2.80122514676e-25
('631 631', 'Cell: B', 'Condition2: SOR+URS', 'Gene: IGFBP3')	-1.9031340066	8.98136749517	3.18826103506e-25
('632 632', 'Cell: B', 'Condition2: SOR+URS', 'Gene: SNHG1')	2.63651320292	5.58777698045	2.36276913602e-24
('633 633', 'Cell: B', 'Condition2: SOR+URS', 'Gene: STK38L')	-2.07789872824	7.13129534013	6.24131716458e-24
('634 634', 'Cell: B', 'Condition2: SOR+URS', 'Gene: PLS3')	-1.79968335367	9.63044223672	7.18013551474e-24
('635 635', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MYL6')	-1.77514078187	12.7136136624	9.90723146323e-24
('636 636', 'Cell: B', 'Condition2: SOR+URS', 'Gene: RAPGEF5')	-2.62269757006	5.79686331707	2.22561369806e-23
('637 637', 'Cell: B', 'Condition2: SOR+URS', 'Gene: LEP')	-3.32624019183	4.98847059362	6.40633910478e-23
('638 638', 'Cell: B', 'Condition2: SOR+URS', 'Gene: RGS5')	-1.76065089158	9.25785622149	1.04889890664e-22
('639 639', 'Cell: B', 'Condition2: SOR+URS', 'Gene: MGP')	-1.719164656	11.3559198402	1.8510351869e-22
('640 640', 'Cell: B', 'Condition2: ENT', 'Gene: RPL18')	-2.56123291434	9.78343224047	5.59655917342e-44
('641 641', 'Cell: B', 'Condition2: ENT', 'Gene: RPLP2')	-2.19217936215	10.6038716969	2.6983745232e-34
('642 642', 'Cell: B', 'Condition2: ENT', 'Gene: RPLP1')	-1.32004186911	12.4122486208	3.29698481894e-14
('643 643', 'Cell: B', 'Condition2: ENT', 'Gene: HMGCS1')	-1.10652020664	6.3624862678	1.13649246174e-07
('644 644', 'Cell: B', 'Condition2: ENT', 'Gene: IDI1')	-0.705157792955	8.76424331142	3.46004650223e-05
('645 645', 'Cell: B', 'Condition2: ENT', 'Gene: GPX1')	-0.886989937499	5.79927002716	3.65920885539e-05
('646 646', 'Cell: B', 'Condition2: ENT', 'Gene: SCD')	-0.714791506691	7.18553484476	4.91692492762e-05
('647 647', 'Cell: B', 'Condition2: ENT', 'Gene: DHRS3')	0.988198816278	4.99258820613	0.000113923056474
('648 648', 'Cell: B', 'Condition2: ENT', 'Gene: RPS24')	-0.651458515952	11.5076760649	0.000123226568138
('649 649', 'Cell: B', 'Condition2: ENT', 'Gene: NSA2')	-0.679924010716	7.28859420556	0.000135629820239
('650 650', 'Cell: B', 'Condition2: ENT', 'Gene: MSMO1')	-0.645687038715	9.30673320421	0.000149876986711
('651 651', 'Cell: B', 'Condition2: ENT', 'Gene: HMGCR')	-0.715477542822	6.70763904499	0.000160613959275
('652 652', 'Cell: B', 'Condition2: ENT', 'Gene: C2orf49')	-1.34846156281	3.42038749744	0.000221145545684
('653 653', 'Cell: B', 'Condition2: ENT', 'Gene: INSIG1')	-0.996829992852	5.05361685793	0.00025217220481
('654 654', 'Cell: B', 'Condition2: ENT', 'Gene: ANGPTL4')	1.14673837184	4.22748884971	0.000291163001036
('655 655', 'Cell: B', 'Condition2: ENT', 'Gene: DUSP14')	-1.06692041817	4.04490190976	0.000295017655402
('656 656', 'Cell: B', 'Condition2: ENT', 'Gene: C14orf1')	-0.801816147039	5.54863164647	0.000532929794307
('657 657', 'Cell: B', 'Condition2: ENT', 'Gene: PGAM2')	-1.00501084104	4.30387564628	0.000556905162546
('658 658', 'Cell: B', 'Condition2: ENT', 'Gene: MCM6')	1.54662153143	3.23389971752	0.000691512326719
('659 659', 'Cell: B', 'Condition2: ENT', 'Gene: RPL28')	-0.584148611802	9.26682274678	0.000696110635121
('660 660', 'Cell: B', 'Condition2: ENT', 'Gene: RPS28')	-0.549778313389	9.25060259188	0.00119480705222
('661 661', 'Cell: B', 'Condition2: ENT', 'Gene: TMEM177')	2.04410345237	2.25785347441	0.00125801225109
('662 662', 'Cell: B', 'Condition2: ENT', 'Gene: SAMM50')	0.79827818807	5.16858235305	0.00138577540119
('663 663', 'Cell: B', 'Condition2: ENT', 'Gene: PSPC1')	-1.31452929924	3.07405818207	0.00139140879806
('664 664', 'Cell: B', 'Condition2: ENT', 'Gene: GNRH1')	4.93236057565	1.17620011454	0.00142059375419
('665 665', 'Cell: B', 'Condition2: ENT', 'Gene: CAMKK1')	3.57765729392	1.4888247857	0.00149227414235
('666 666', 'Cell: B', 'Condition2: ENT', 'Gene: B3GAT3')	2.05261287491	2.12048878977	0.00161503834248
('667 667', 'Cell: B', 'Condition2: ENT', 'Gene: RPS19')	-0.534290154433	12.0276928063	0.0016320204431
('668 668', 'Cell: B', 'Condition2: ENT', 'Gene: IGFBP4')	0.631820804237	6.25130139725	0.00185923677042
('669 669', 'Cell: B', 'Condition2: ENT', 'Gene: RPS4X')	-0.529541055034	13.0570829701	0.00187392410561
('670 670', 'Cell: B', 'Condition2: ENT', 'Gene: TMEM150A')	2.85485723308	1.84466757114	0.00202381641566
('671 671', 'Cell: B', 'Condition2: ENT', 'Gene: WDR20')	-0.797920051588	4.71697662737	0.00207955485231
('672 672', 'Cell: B', 'Condition2: ENT', 'Gene: RPL7A')	-0.518200478321	11.303856708	0.00212996002115
('673 673', 'Cell: B', 'Condition2: ENT', 'Gene: RAPGEF6')	-1.34294417693	2.95230825968	0.00217323687541
('674 674', 'Cell: B', 'Condition2: ENT', 'Gene: SIK3')	-2.38344608496	1.89847346401	0.00232655171894
('675 675', 'Cell: B', 'Condition2: ENT', 'Gene: TMEM167B')	-0.712733757779	5.21082513314	0.00238423218576
('676 676', 'Cell: B', 'Condition2: ENT', 'Gene: RPS15')	-0.510617565034	9.8833717182	0.00254631420898
('677 677', 'Cell: B', 'Condition2: ENT', 'Gene: CYTH1')	3.3795404247	1.33521970692	0.00259869723777
('678 678', 'Cell: B', 'Condition2: ENT', 'Gene: C11orf49')	1.08265630061	3.7258152976	0.00281672959618
('679 679', 'Cell: B', 'Condition2: ENT', 'Gene: FANCF')	1.43936720766	2.87178670322	0.00287459394611
('680 680', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: RGS4')	-3.20991377296	7.79351617507	2.28619203571e-46
('681 681', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: PLIN2')	2.67893247406	8.44482443588	4.89143015571e-44
('682 682', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: MYH11')	-3.51221940438	6.73717966293	2.04655896454e-39
('683 683', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: ACTA2')	-2.55078256498	13.6940350873	3.89179949614e-38
('684 684', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: TNFRSF11B')	-2.56604367619	9.70731469531	1.73912296728e-37
('685 685', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: SLN')	-2.96348235675	7.11691058746	1.45523544233e-35
('686 686', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: IGFBP5')	-2.53503011044	8.20258696827	1.6714546845e-33
('687 687', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: ANKRD1')	-2.84506625477	7.02209833448	1.94535046295e-32
('688 688', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: MSMO1')	-2.36574439105	8.99204699548	2.63024812614e-32
('689 689', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: RPL18')	-2.29678974265	9.86991533685	3.90597647071e-32
('690 690', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: PTX3')	2.12200095556	8.11026385764	9.07524333275e-29
('691 691', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: HMGCS1')	-2.97149133144	6.12128075087	5.00564341479e-28
('692 692', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: GADD45A')	2.32395759507	7.18360032731	2.1373740187e-27
('693 693', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: IDI1')	-2.16910380521	8.49673437068	2.85100116869e-27
('694 694', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: MT1E')	2.61373869044	6.40291525342	9.19713153905e-27
('695 695', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: SCD')	-2.39826516839	6.89711947821	2.66667835928e-25
('696 696', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: TUBA1A')	-2.04618254383	9.05190080246	3.28639055572e-25
('697 697', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: MT1F')	3.17991314852	5.33889908451	1.70680488035e-23
('698 698', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: LDHA')	-1.90571787549	11.0211595565	1.77227133895e-23
('699 699', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: RPLP2')	-1.85939304314	10.7134157175	1.50621707037e-22
('700 700', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: C5orf46')	-1.96291116443	8.26352203192	3.33901481473e-22
('701 701', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: SUPV3L1')	2.72351083592	5.77502069444	6.32564467555e-22
('702 702', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: TIMP1')	-1.78000229077	11.7492157905	6.83627424585e-21
('703 703', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: TAGLN')	-1.83016574334	9.20117931321	7.61022823865e-21
('704 704', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: STK38L')	-2.06066946446	7.14452380105	1.46148461209e-20
('705 705', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: SLC40A1')	-2.17314744273	6.72549541505	1.94622420055e-20
('706 706', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: RGS5')	-1.77427668618	9.2546131446	2.34383156447e-20
('707 707', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: SNHG1')	2.50846120427	5.4695028047	3.31269411434e-20
('708 708', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: INSIG1')	-3.6409741765	4.73911083556	7.44613876808e-20
('709 709', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: HMGCR')	-2.1440853428	6.45044526715	2.37747583687e-19
('710 710', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: FGF2')	1.99544032621	6.15531726553	2.08646256908e-18
('711 711', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: FGF7')	-2.04337451721	6.83258639919	3.99129265304e-18
('712 712', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: UACA')	-1.68616522461	8.85070802992	6.54117794208e-18
('713 713', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: MYH10')	-1.69538292917	8.673786492	7.40745246224e-18
('714 714', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: LOC100507254')	-2.52947217048	5.74456438921	9.69694251942e-18
('715 715', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: COL1A1')	-1.61278792588	11.1223957263	1.14250641244e-17
('716 716', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: MGP')	-1.60470379235	11.3764399424	1.74052297735e-17
('717 717', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: SRXN1')	2.9184722406	4.62833023243	1.84260797933e-17
('718 718', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: GDF15')	2.03012946747	6.01557646048	2.03333070836e-17
('719 719', 'Cell: B', 'Condition2: SOR+ENT', 'Gene: LBH')	-1.74518393884	7.64410022807	2.39897259451e-17
('720 720', 'Cell: B', 'Condition2: DTP', 'Gene: RPL18')	-2.77381438714	9.78035547635	9.44805181703e-50
('721 721', 'Cell: B', 'Condition2: DTP', 'Gene: RPLP2')	-2.28688298875	10.6122797258	4.24952427552e-37
('722 722', 'Cell: B', 'Condition2: DTP', 'Gene: RPLP1')	-1.42551670825	12.4099154982	2.09559435388e-16
('723 723', 'Cell: B', 'Condition2: DTP', 'Gene: MT2A')	-1.11499104316	8.89772294487	1.06566948446e-10
('724 724', 'Cell: B', 'Condition2: DTP', 'Gene: HMGCS1')	-1.13572222877	6.3817509455	1.18408492153e-07
('725 725', 'Cell: B', 'Condition2: DTP', 'Gene: LBH')	-0.874459129312	7.8048292658	4.76049544509e-07
('726 726', 'Cell: B', 'Condition2: DTP', 'Gene: RPS24')	-0.785907211778	11.4864942361	3.45020236881e-06
('727 727', 'Cell: B', 'Condition2: DTP', 'Gene: NSA2')	-0.81607921096	7.26588939987	6.88888317197e-06
('728 728', 'Cell: B', 'Condition2: DTP', 'Gene: INSIG1')	-1.16988281644	5.0102003223	7.04158423728e-06
('729 729', 'Cell: B', 'Condition2: DTP', 'Gene: HTR2B')	-0.794727125206	7.85162472335	7.55403695874e-06
('730 730', 'Cell: B', 'Condition2: DTP', 'Gene: SH3PXD2A')	0.806761754697	6.82302817554	1.03905620985e-05
