	('logFC 0',)	('logCPM 1',)	('PValue 2',)
('226 226', 'Cell: D', 'Condition2: TRS', 'Gene: NEDD4L')	-0.90211319981	3.37008900937	0.0016117745524
('227 227', 'Cell: D', 'Condition2: TRS', 'Gene: NCBP2-AS2')	1.25117308295	2.70481235295	0.0016814217918
('228 228', 'Cell: D', 'Condition2: TRS', 'Gene: ISOC2')	-0.923657699592	3.49728572511	0.00186994329353
('229 229', 'Cell: D', 'Condition2: TRS', 'Gene: LOC283693')	-1.03619127322	3.09529635265	0.00191407008603
('230 230', 'Cell: D', 'Condition2: TRS', 'Gene: ATG16L1')	-1.37010551968	2.46029319213	0.002202268988
('231 231', 'Cell: D', 'Condition2: TRS', 'Gene: RAB20')	-2.67837630215	1.03356147822	0.00222956665916
('232 232', 'Cell: D', 'Condition2: TRS', 'Gene: LOC730102')	2.30518112475	1.11133976245	0.0023196983545
('233 233', 'Cell: D', 'Condition2: TRS', 'Gene: RBM18')	0.610784645666	5.281785074	0.00233134369893
('234 234', 'Cell: D', 'Condition2: TRS', 'Gene: CDKN2AIP')	-1.27113426346	2.40727623507	0.00234919936726
('235 235', 'Cell: D', 'Condition2: TRS', 'Gene: C4orf19')	-0.661264355618	4.11636214134	0.00270726075041
('236 236', 'Cell: D', 'Condition2: TRS', 'Gene: LOC100129361')	-0.591603757486	4.80388846238	0.00278849106963
('237 237', 'Cell: D', 'Condition2: TRS', 'Gene: IER5')	0.750874445527	3.46991965799	0.0028719031177
('238 238', 'Cell: D', 'Condition2: TRS', 'Gene: CPSF4')	0.797002752831	3.8038419799	0.00295460157257
('239 239', 'Cell: D', 'Condition2: TRS', 'Gene: PRR16')	0.795021658223	3.62742728894	0.00317801613816
('240 240', 'Cell: D', 'Condition2: TRS+URS', 'Gene: MT1X')	-1.24086355959	5.41127805453	4.74348955041e-08
('241 241', 'Cell: D', 'Condition2: TRS+URS', 'Gene: DPM3')	-1.13731824244	4.14343715015	1.06760696646e-06
('242 242', 'Cell: D', 'Condition2: TRS+URS', 'Gene: ANGPTL4')	-1.15248164032	5.07584057031	2.5482449774e-06
('243 243', 'Cell: D', 'Condition2: TRS+URS', 'Gene: KLF10')	0.90536452968	4.98718657762	3.06546030872e-06
('244 244', 'Cell: D', 'Condition2: TRS+URS', 'Gene: NDUFA4L2')	-0.852446499181	7.17093968406	3.61353933338e-06
('245 245', 'Cell: D', 'Condition2: TRS+URS', 'Gene: TPI1')	-0.711066531664	10.0315608484	4.47605595302e-06
('246 246', 'Cell: D', 'Condition2: TRS+URS', 'Gene: PGK1')	-0.689482236095	9.29053504541	6.89339168261e-06
('247 247', 'Cell: D', 'Condition2: TRS+URS', 'Gene: TRIB3')	1.13542789493	5.43124245065	8.57685139668e-06
('248 248', 'Cell: D', 'Condition2: TRS+URS', 'Gene: LDHA')	-0.661978280039	10.7675268626	1.73003434513e-05
('249 249', 'Cell: D', 'Condition2: TRS+URS', 'Gene: SESN2')	1.4482757096	3.61659713705	2.79091544313e-05
('250 250', 'Cell: D', 'Condition2: TRS+URS', 'Gene: CTH')	1.65695154942	3.28900831556	4.93161918906e-05
('251 251', 'Cell: D', 'Condition2: TRS+URS', 'Gene: MT2A')	-0.86565668759	10.0439110836	5.41732563902e-05
('252 252', 'Cell: D', 'Condition2: TRS+URS', 'Gene: FKBP2')	-0.961051580393	4.1668652418	6.50571725522e-05
('253 253', 'Cell: D', 'Condition2: TRS+URS', 'Gene: BMP2K')	2.82456899031	1.43452902511	7.12907726015e-05
('254 254', 'Cell: D', 'Condition2: TRS+URS', 'Gene: ATF3')	1.71222549383	2.59200270603	7.86862928823e-05
('255 255', 'Cell: D', 'Condition2: TRS+URS', 'Gene: MT1E')	-1.00221486399	5.18874411376	0.000126705862747
('256 256', 'Cell: D', 'Condition2: TRS+URS', 'Gene: ADAM33')	1.28237023798	2.76268714274	0.000128142232521
('257 257', 'Cell: D', 'Condition2: TRS+URS', 'Gene: PTX3')	0.749333939174	6.65980882073	0.000129427185473
('258 258', 'Cell: D', 'Condition2: TRS+URS', 'Gene: CHST7')	-1.39391467774	2.96252456982	0.000165380398598
('259 259', 'Cell: D', 'Condition2: TRS+URS', 'Gene: HILPDA')	-0.774373167194	5.70867284042	0.000179108763991
('260 260', 'Cell: D', 'Condition2: TRS+URS', 'Gene: ZNF468')	0.79425180119	4.19616168081	0.000229918962022
('261 261', 'Cell: D', 'Condition2: TRS+URS', 'Gene: ENO1')	-0.546264424653	10.2079477523	0.000261435030537
('262 262', 'Cell: D', 'Condition2: TRS+URS', 'Gene: CEBPG')	0.741339445115	4.89882173878	0.000319478427704
('263 263', 'Cell: D', 'Condition2: TRS+URS', 'Gene: FZD6')	0.999570893252	3.32654621919	0.00034402622496
('264 264', 'Cell: D', 'Condition2: TRS+URS', 'Gene: RASSF1')	-1.26271646898	3.03294557658	0.000354192419994
('265 265', 'Cell: D', 'Condition2: TRS+URS', 'Gene: LURAP1L')	0.783638499912	4.75795259497	0.000430513448906
('266 266', 'Cell: D', 'Condition2: TRS+URS', 'Gene: SLFN11')	-0.669018410472	4.59740048432	0.000566914587371
('267 267', 'Cell: D', 'Condition2: TRS+URS', 'Gene: COBLL1')	0.656114296437	4.7820281562	0.00060111867985
('268 268', 'Cell: D', 'Condition2: TRS+URS', 'Gene: DZIP3')	0.776639514556	3.84764336482	0.000662223153749
('269 269', 'Cell: D', 'Condition2: TRS+URS', 'Gene: MED13L')	0.735510645246	4.62492501113	0.000708041197724
('270 270', 'Cell: D', 'Condition2: TRS+URS', 'Gene: RFX7')	1.42243797085	2.4626015279	0.000805971306036
('271 271', 'Cell: D', 'Condition2: TRS+URS', 'Gene: RIC8A')	-0.644878475443	4.94492369204	0.000810746502056
('272 272', 'Cell: D', 'Condition2: TRS+URS', 'Gene: SETD1A')	-3.12741157964	1.22302086781	0.000876886569454
('273 273', 'Cell: D', 'Condition2: TRS+URS', 'Gene: AAGAB')	-0.630913881247	5.30891427247	0.000900843653926
('274 274', 'Cell: D', 'Condition2: TRS+URS', 'Gene: PIN4')	-0.5642758495	5.84523227942	0.000952500008257
('275 275', 'Cell: D', 'Condition2: TRS+URS', 'Gene: RIOK2')	-0.573170618298	5.32122216335	0.00120256753024
('276 276', 'Cell: D', 'Condition2: TRS+URS', 'Gene: GFPT2')	-3.0464040023	1.15649871742	0.00130062006323
('277 277', 'Cell: D', 'Condition2: TRS+URS', 'Gene: ITGA1')	0.605430288635	5.48809569976	0.00133420235638
('278 278', 'Cell: D', 'Condition2: TRS+URS', 'Gene: FXYD1')	3.39808821688	0.932670874307	0.00133924779748
('279 279', 'Cell: D', 'Condition2: TRS+URS', 'Gene: MRPL17')	-0.540812616117	7.03744812377	0.00135940808115
('280 280', 'Cell: A', 'Condition2: SUN', 'Gene: MT2A')	0.510116242586	9.11584870153	5.21015806578e-07
('281 281', 'Cell: A', 'Condition2: SUN', 'Gene: VIM')	0.451107903802	11.1930276421	6.34237884354e-07
('282 282', 'Cell: A', 'Condition2: SUN', 'Gene: S100A4')	-0.496992570659	9.61894645653	3.27740859401e-05
('283 283', 'Cell: A', 'Condition2: SUN', 'Gene: SLN')	-0.690106135046	5.36697751098	6.1397222284e-05
('284 284', 'Cell: A', 'Condition2: SUN', 'Gene: COL21A1')	-0.890659359144	4.91611910491	9.36219280185e-05
('285 285', 'Cell: A', 'Condition2: SUN', 'Gene: GPR1')	0.385213630968	6.73080901665	0.000119078796962
('286 286', 'Cell: A', 'Condition2: SUN', 'Gene: PRRX1')	-0.584959690539	4.90669180594	0.000159679588347
('287 287', 'Cell: A', 'Condition2: SUN', 'Gene: COL15A1')	-0.502943675342	6.06665074271	0.000161201969877
('288 288', 'Cell: A', 'Condition2: SUN', 'Gene: THBS1')	-0.350532248818	9.38456541148	0.000164407511443
('289 289', 'Cell: A', 'Condition2: SUN', 'Gene: TULP3')	0.483840831982	5.01915711641	0.000199782423387
('290 290', 'Cell: A', 'Condition2: SUN', 'Gene: RBM3')	0.453121328436	7.78572581768	0.000249518056571
('291 291', 'Cell: A', 'Condition2: SUN', 'Gene: SFPQ')	-0.49131537863	5.27599189866	0.000264690266497
('292 292', 'Cell: A', 'Condition2: SUN', 'Gene: PIGG')	-1.00046409277	3.08565274415	0.00027538459086
('293 293', 'Cell: A', 'Condition2: SUN', 'Gene: RPL22')	0.310233353415	10.8042464163	0.000302196187295
('294 294', 'Cell: A', 'Condition2: SUN', 'Gene: RAB31')	0.313931133686	7.06903068525	0.000338191506162
('295 295', 'Cell: A', 'Condition2: SUN', 'Gene: SH3BGR')	0.321233616075	8.72411435079	0.00035208085689
('296 296', 'Cell: A', 'Condition2: SUN', 'Gene: TDRD7')	-1.62594047826	2.31521580912	0.00040654490731
('297 297', 'Cell: A', 'Condition2: SUN', 'Gene: HAPLN1')	0.347348429928	7.70217681698	0.000421179759419
('298 298', 'Cell: A', 'Condition2: SUN', 'Gene: CCPG1')	0.325516420369	7.31624258118	0.000461912572449
('299 299', 'Cell: A', 'Condition2: SUN', 'Gene: LOC100506136')	1.99171119389	1.32007334373	0.000491390839399
('300 300', 'Cell: A', 'Condition2: SUN', 'Gene: SLC2A3')	0.389458510869	5.858179149	0.000514610211657
('301 301', 'Cell: A', 'Condition2: SUN', 'Gene: PLP2')	0.30391917692	7.07027132249	0.000634658692144
('302 302', 'Cell: A', 'Condition2: SUN', 'Gene: ZFHX4')	-0.746580246718	4.12100017962	0.000741981577123
('303 303', 'Cell: A', 'Condition2: SUN', 'Gene: FBLN1')	-0.482945855914	5.08467465148	0.000824207876109
('304 304', 'Cell: A', 'Condition2: SUN', 'Gene: PI16')	-1.21072968684	2.71941498139	0.000847602495561
('305 305', 'Cell: A', 'Condition2: SUN', 'Gene: TNFSF4')	1.12578310477	2.27361233117	0.00093815806767
('306 306', 'Cell: A', 'Condition2: SUN', 'Gene: ABCB6')	-0.825992098275	3.4990230437	0.000973113587095
('307 307', 'Cell: A', 'Condition2: SUN', 'Gene: MLEC')	-0.465769270796	5.3846851634	0.00100360894705
('308 308', 'Cell: A', 'Condition2: SUN', 'Gene: AHNAK')	-0.35041974771	8.11733055939	0.00101419706514
('309 309', 'Cell: A', 'Condition2: SUN', 'Gene: MICA')	0.398990296172	5.18504868074	0.00103715373484
('310 310', 'Cell: A', 'Condition2: SUN', 'Gene: MANBA')	0.445329919273	4.93669791808	0.00110697151348
('311 311', 'Cell: A', 'Condition2: SUN', 'Gene: ALKBH7')	0.501281296363	4.46393996242	0.00118366889381
('312 312', 'Cell: A', 'Condition2: SUN', 'Gene: DARS')	0.304742371385	6.62081225406	0.00122768667462
('313 313', 'Cell: A', 'Condition2: SUN', 'Gene: RPS9')	0.385014625421	9.56694413592	0.00122799319778
('314 314', 'Cell: A', 'Condition2: SUN', 'Gene: APC')	-0.446997847454	5.13832539782	0.00131384106946
('315 315', 'Cell: A', 'Condition2: SUN', 'Gene: NF1')	-0.536717475793	4.47354385632	0.00141790685959
('316 316', 'Cell: A', 'Condition2: SUN', 'Gene: TRERF1')	-2.94724074266	1.44474990833	0.00150463948237
('317 317', 'Cell: A', 'Condition2: SUN', 'Gene: FAM127B')	0.435675018285	4.80316699512	0.00159458324763
('318 318', 'Cell: A', 'Condition2: SUN', 'Gene: NT5DC2')	-0.441770392638	4.96860812406	0.00164320384831
('319 319', 'Cell: A', 'Condition2: SUN', 'Gene: C12orf52')	-1.33258690256	2.31015220468	0.00168063685751
('320 320', 'Cell: A', 'Condition2: SUN+URS', 'Gene: VIM')	0.825485363288	11.2462264004	2.18006574439e-20
('321 321', 'Cell: A', 'Condition2: SUN+URS', 'Gene: RPL28')	0.733427640376	10.4561681626	7.0268935315e-13
('322 322', 'Cell: A', 'Condition2: SUN+URS', 'Gene: S100A4')	-0.772053196564	9.62127904006	8.28510971483e-08
('323 323', 'Cell: A', 'Condition2: SUN+URS', 'Gene: COL21A1')	-1.47449815538	4.93437836231	1.74965456796e-07
('324 324', 'Cell: A', 'Condition2: SUN+URS', 'Gene: RAB31')	0.551852570105	7.09540377863	3.42000979295e-07
('325 325', 'Cell: A', 'Condition2: SUN+URS', 'Gene: MT2A')	0.586671088108	9.08291420061	6.74223115516e-07
('326 326', 'Cell: A', 'Condition2: SUN+URS', 'Gene: BEND5')	2.77127447741	1.47985444302	1.11612560558e-06
('327 327', 'Cell: A', 'Condition2: SUN+URS', 'Gene: ACTN4')	0.644487578343	5.80924809679	7.16123390782e-06
('328 328', 'Cell: A', 'Condition2: SUN+URS', 'Gene: COL14A1')	-0.687377166073	7.17866512907	8.74132524779e-06
('329 329', 'Cell: A', 'Condition2: SUN+URS', 'Gene: TAGLN')	0.371664130567	11.3037285831	1.19418350282e-05
('330 330', 'Cell: A', 'Condition2: SUN+URS', 'Gene: SH3BGR')	0.440965632903	8.71867062803	3.40862253684e-05
('331 331', 'Cell: A', 'Condition2: SUN+URS', 'Gene: GREM1')	-0.697828053139	5.85538473249	3.72953316471e-05
('332 332', 'Cell: A', 'Condition2: SUN+URS', 'Gene: ZNF449')	1.28887505974	2.79549915038	4.55212269485e-05
('333 333', 'Cell: A', 'Condition2: SUN+URS', 'Gene: RBM3')	0.552794316258	7.76496731471	4.73776385296e-05
('334 334', 'Cell: A', 'Condition2: SUN+URS', 'Gene: FGF7')	-0.440433433155	8.98406873144	5.5833783828e-05
('335 335', 'Cell: A', 'Condition2: SUN+URS', 'Gene: TIMP3')	-0.460033822561	9.75423568987	5.82617533564e-05
('336 336', 'Cell: A', 'Condition2: SUN+URS', 'Gene: BMP6')	0.898142798052	3.73792373622	7.89800252777e-05
('337 337', 'Cell: A', 'Condition2: SUN+URS', 'Gene: C10orf10')	0.564318250026	6.54553520577	8.98766859313e-05
('338 338', 'Cell: A', 'Condition2: SUN+URS', 'Gene: VCAM1')	-0.861642141942	4.97524276238	0.000110595102543
('339 339', 'Cell: A', 'Condition2: SUN+URS', 'Gene: HBB')	-2.5240980524	6.67074113325	0.000115186371686
('340 340', 'Cell: A', 'Condition2: SUN+URS', 'Gene: OMD')	-1.50218729904	3.44261352873	0.000140784477399
('341 341', 'Cell: A', 'Condition2: SUN+URS', 'Gene: PTK7')	1.05144484211	3.60487337969	0.00017121217471
('342 342', 'Cell: A', 'Condition2: SUN+URS', 'Gene: HDX')	1.59689417318	1.97572066103	0.000210933804255
('343 343', 'Cell: A', 'Condition2: SUN+URS', 'Gene: ACADSB')	1.12965032489	2.87548319879	0.000221955210269
('344 344', 'Cell: A', 'Condition2: SUN+URS', 'Gene: DTD1')	0.629736622881	4.92360076879	0.00023307863512
('345 345', 'Cell: A', 'Condition2: SUN+URS', 'Gene: EEF2')	0.365749354369	8.21255889621	0.00025124184172
('346 346', 'Cell: A', 'Condition2: SUN+URS', 'Gene: FOXP1')	-0.574636409271	6.19742708544	0.000313773208002
('347 347', 'Cell: A', 'Condition2: SUN+URS', 'Gene: NPR3')	-0.463283033891	7.43992322886	0.000336258874876
('348 348', 'Cell: A', 'Condition2: SUN+URS', 'Gene: ANTXR2')	0.524258289926	6.14711684077	0.00035313700632
('349 349', 'Cell: A', 'Condition2: SUN+URS', 'Gene: H19')	-0.654387719877	5.27608887079	0.000464492018002
('350 350', 'Cell: A', 'Condition2: SUN+URS', 'Gene: PRSS23')	-0.403881387842	8.26742773389	0.000477265354509
('351 351', 'Cell: A', 'Condition2: SUN+URS', 'Gene: CCPG1')	0.393980038633	7.29867097313	0.000498862032371
('352 352', 'Cell: A', 'Condition2: SUN+URS', 'Gene: LOC645638')	-0.507875883626	6.30949225217	0.000536967285159
('353 353', 'Cell: A', 'Condition2: SUN+URS', 'Gene: SLC25A36')	0.524853186777	5.31742520006	0.000545531449434
('354 354', 'Cell: A', 'Condition2: SUN+URS', 'Gene: PFKFB4')	1.2327513485	2.63481602015	0.000558662763678
('355 355', 'Cell: A', 'Condition2: SUN+URS', 'Gene: PTX3')	-0.585525429346	6.66541334362	0.000574802452605
('356 356', 'Cell: A', 'Condition2: SUN+URS', 'Gene: TMEM150A')	-2.02579447181	2.62092912404	0.000578114840407
('357 357', 'Cell: A', 'Condition2: SUN+URS', 'Gene: SOD2')	0.5003805418	5.69008815771	0.000675264925901
('358 358', 'Cell: A', 'Condition2: SUN+URS', 'Gene: TNRC6A')	0.615489616674	4.52346134364	0.000684240492846
('359 359', 'Cell: A', 'Condition2: SUN+URS', 'Gene: HECW2')	-0.941292123012	4.31014153227	0.000684835323445
('360 360', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: RPS9')	0.963950931697	9.6874646936	5.24612313626e-14
('361 361', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: MT2A')	0.735115295052	9.12844028406	2.77634893373e-10
('362 362', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: RPL18')	0.833295308919	8.56460472294	4.52901876898e-10
('363 363', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: CCL11')	0.697701342535	6.63421735409	1.91833627204e-09
('364 364', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: RBM3')	0.716587438027	7.81286795256	1.28172989644e-07
('365 365', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: OGN')	-2.37690432183	3.89503729334	4.8207605525e-07
('366 366', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: NTM')	0.634598066136	6.11851610039	4.14163136124e-06
('367 367', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: COL21A1')	-1.30907147876	4.96136119611	4.18851946503e-06
('368 368', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: PGK1')	0.414380606931	9.93327926652	1.69183081918e-05
('369 369', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: HBB')	-3.05051036967	6.65478654736	2.06827558966e-05
('370 370', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: ITGA8')	-1.974336191	3.13082885102	3.02334672953e-05
('371 371', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: PTPRR')	1.39715671477	2.65143130734	4.14757853031e-05
('372 372', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: SH3BGR')	0.434562340529	8.72322573029	5.30773660345e-05
('373 373', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: COL14A1')	-0.639129924094	7.19239455834	6.34302855928e-05
('374 374', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: ANGPT1')	-0.791123759054	5.4343097832	6.50036424861e-05
('375 375', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: VCAM1')	-0.957488661578	4.98028800413	7.35577027689e-05
('376 376', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: RHEB')	0.604618397864	5.41367606185	0.000129936961459
('377 377', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: S100A4')	-0.548539842625	9.65546198939	0.000138200706857
('378 378', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: ENO1')	0.350042334962	10.9211096367	0.000147848662316
('379 379', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: AMIGO2')	0.608104065321	5.13563188624	0.000166031935859
('380 380', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: LDHA')	0.362753346608	11.2827026293	0.000175988508077
('381 381', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: TPI1')	0.324752229853	10.6066590689	0.000184992814152
('382 382', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: FKBP2')	0.719280693718	4.87696174858	0.000185070982695
('383 383', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: C10orf10')	0.529620104032	6.54157745281	0.000287194816565
('384 384', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: HTR2B')	-1.35156052413	3.71121586238	0.000309940143362
('385 385', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: PCOLCE')	-0.555737380552	6.14634529551	0.000392588029859
('386 386', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: RALA')	0.446588490965	6.82378440017	0.000590066966844
('387 387', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: FAM195A')	1.87391901363	1.60717542398	0.000622862606322
('388 388', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: AFAP1')	0.519484354894	5.66646621105	0.000654467649798
('389 389', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: LGALS1')	0.304162931808	12.2576416839	0.000691350258839
('390 390', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: SLN')	-0.734436231156	5.42808804032	0.000733763083969
('391 391', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: LUZP2')	-2.4892134732	2.25824490904	0.0007824456061
('392 392', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: JMJD1C')	-0.464318475044	7.10834671156	0.000812518088373
('393 393', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: C12orf4')	-0.903423844686	4.14892666222	0.000898271282156
('394 394', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: EFEMP1')	-0.340450494228	10.6880681865	0.000905810978875
('395 395', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: AURKA')	1.52695806716	2.03892250641	0.0009689317819
('396 396', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: FBLN1')	-0.634801503557	5.11488958937	0.00103208720481
('397 397', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: RNF4')	0.428399795426	6.11652781671	0.00104922128318
('398 398', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: PLAUR')	0.437293552457	6.19011128969	0.00108918969059
('399 399', 'Cell: A', 'Condition2: SUN+DOM', 'Gene: FABP4')	-1.02518022696	5.26486579132	0.00112847678575
('400 400', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: VIM')	0.778498730629	11.2438409294	1.82635014384e-15
('401 401', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: HBB')	2.61036337231	7.72956117958	3.07678774435e-08
('402 402', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: FABP4')	1.35286518669	5.64600851476	2.2351560789e-07
('403 403', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: HMGB2')	0.634563736885	7.60008821475	4.05971042956e-06
('404 404', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: IRX3')	3.03197680466	1.54908111573	5.09243425587e-06
('405 405', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: STK17B')	-0.711502288446	6.91186366631	2.68273128629e-05
('406 406', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: S100A4')	-0.593530545635	9.65915799264	3.5024874755e-05
('407 407', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: MT2A')	0.499285692151	9.07154438792	7.00803028637e-05
('408 408', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: NSA2')	0.643425968979	7.10965482027	7.77905397814e-05
('409 409', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: RMND1')	0.778564282424	5.02403718582	0.000102103993165
('410 410', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: CCL2')	0.589221465792	7.80450872057	0.00015350732058
('411 411', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: NCL')	-0.468922181417	8.69351257386	0.000169353015238
('412 412', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: PRPF38B')	-1.0572264667	4.92250233545	0.000172703624616
('413 413', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: SYNM')	-0.949932881542	5.02418424315	0.000192563889758
('414 414', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: KDELR3')	-0.572927784144	6.78808715282	0.000201379680598
('415 415', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: ACTB')	-0.41713694752	10.5181562848	0.000219545377078
('416 416', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: SH3PXD2A')	-0.517834833471	7.37006153753	0.000220202806788
('417 417', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: AMOTL1')	-1.01672007119	4.75360988776	0.000228838914595
('418 418', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: MYH10')	-0.42443417845	9.65578100379	0.000242357496379
('419 419', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: THBS1')	-0.459711222927	9.41474257909	0.000253492789674
('420 420', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: PTRF')	-0.545992956149	7.30059080441	0.000264967720086
('421 421', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: RGS5')	-0.628579304335	5.97696501223	0.000319493901782
('422 422', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: CDKN2B')	-0.592625461591	6.1094890789	0.000321385247273
('423 423', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: RRBP1')	-0.597726848905	7.27238965255	0.000329113063615
('424 424', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: RPE')	-0.928901420569	4.27754079412	0.000338216101166
('425 425', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: OXTR')	-0.872471890502	4.45437150213	0.000350930482061
('426 426', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: LETMD1')	0.599062603183	5.84682463508	0.000373357980492
('427 427', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: ACTA2')	-0.363002981479	12.2134597626	0.000387760742554
('428 428', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: WWC3')	-1.31097380153	3.5421563457	0.000404826508091
('429 429', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: LOC339524')	2.74489444632	1.31889041003	0.000427567737735
('430 430', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: EXOG')	-1.84486412382	3.29585696186	0.000486407892516
('431 431', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: TTL')	-0.894765272075	4.25233937046	0.000569501036813
('432 432', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: LINC00938')	1.97332569892	1.86217510133	0.000595248922776
('433 433', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: OMD')	-1.47674382447	3.53604634298	0.000599788608965
('434 434', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: ADAMTS1')	-0.695066400473	5.49898089863	0.000622200657068
('435 435', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: CCL20')	2.27516951971	1.62832146223	0.000625295378974
('436 436', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: LBH')	0.538451221153	7.436011867	0.000629059348778
('437 437', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: MEIS1')	-0.89231605063	4.38328521735	0.000637104722511
('438 438', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: ITCH')	-0.88853149317	5.24966615957	0.000684585162825
('439 439', 'Cell: A', 'Condition2: SUN+LOP', 'Gene: H19')	-0.759740286114	5.30593986987	0.000688293792094
('440 440', 'Cell: A', 'Condition2: ALE', 'Gene: VIM')	1.01229057575	11.3041151857	4.53289259557e-22
('441 441', 'Cell: A', 'Condition2: ALE', 'Gene: RPS21')	0.570737514397	10.490351331	3.19365947584e-10
('442 442', 'Cell: A', 'Condition2: ALE', 'Gene: RPL10A')	0.54148923847	11.4291724032	2.41056684613e-08
('443 443', 'Cell: A', 'Condition2: ALE', 'Gene: MTHFD2')	0.547273455761	8.76719063971	4.72328987743e-06
('444 444', 'Cell: A', 'Condition2: ALE', 'Gene: TSLP')	1.12549187309	3.94162743541	8.35840964295e-06
('445 445', 'Cell: A', 'Condition2: ALE', 'Gene: RPL7A')	0.425409874325	11.1229895475	9.0012918827e-06
('446 446', 'Cell: A', 'Condition2: ALE', 'Gene: RPS4X')	0.392492391883	11.9614930542	1.03684942918e-05
('447 447', 'Cell: A', 'Condition2: ALE', 'Gene: RCAN1')	0.878960892134	4.74167400371	1.59887728297e-05
('448 448', 'Cell: A', 'Condition2: ALE', 'Gene: TNFAIP6')	0.58292463947	7.65081687925	2.31539683826e-05
('449 449', 'Cell: A', 'Condition2: ALE', 'Gene: GPR1')	0.548145689448	6.72727978198	3.43255089656e-05
